ID,First_Name,Last_Name,Family_id,ID_cnic,Gender
2643,Ghazalan,Yaqoot,451,34745-9965650-1,M
2644,Jalees,Owais,452,34746-9965651-1,M
2645,Zaroon,Juhaym,453,34747-9965652-1,M
2646,Usman,Darim,454,34748-9965653-1,M
2647,Dawlah,Abbad,455,34749-9965654-1,M
2648,Jareer,Iyaas,456,34750-9965655-1,M
2649,Zufar,Madani,457,34751-9965656-1,M
2650,Umar,Sabur,458,34752-9965657-1,M
2651,Zaman,Faaz,459,34753-9965658-1,M
2652,Tabish,Ilan,460,34754-9965659-1,M
2653,Majd,Qays,461,34755-9965660-1,M
2654,Bilal,Rabar,462,34756-9965661-1,M
2655,Mahd,Hadee,463,34757-9965662-1,M
2656,Waleed,Aaqil,464,34758-9965663-1,M
2657,Sabeeh,Daamin,465,34759-9965664-1,M
2658,Aamir,Ghazi,466,34760-9965665-1,M
2659,Codei,Walid,467,34761-9965666-1,M
2660,Abdul Ali,Yahya,468,34762-9965667-1,M
2661,Jari,Ihtsham,469,34763-9965668-1,M
2662,Hallaj,Nadhir,470,34764-9965669-1,M
2663,Walid,Cal,471,34765-9965670-1,M
2664,Idris,Zarar,472,34766-9965671-1,M
2665,Nabih,Gulab,473,34767-9965672-1,M
2666,Dhiya,Basharat,474,34768-9965673-1,M
2667,Abdul Azim,Uqbah,475,34769-9965674-1,M
2668,Zuhoor,Behzad,476,34770-9965675-1,M
2669,Kaysan,Qatadah,477,34771-9965676-1,M
2670,Waqar,Ithaar,478,34772-9965677-1,M
2671,Uwayam,Walliyullah,479,34773-9965678-1,M
2672,Faakhir,Jibran,480,34774-9965679-1,M
2673,Qutaybah,Utbah,481,34775-9965680-1,M
2674,Isa,Jummal,482,34776-9965681-1,M
2675,Urfee,Dilawar,483,34777-9965682-1,M
2676,Lutfi,Nafasat,484,34778-9965683-1,M
2677,Fakhr,Istakhri,485,34779-9965684-1,M
2678,Kawthar,Gamal,486,34780-9965685-1,M
2679,Fahad,Haleef,487,34781-9965686-1,M
2680,Wakalat,Basil,488,34782-9965687-1,M
2681,Raashid,Ishrat,489,34783-9965688-1,M
2682,Basil,Latif,490,34784-9965689-1,M
2683,Ikrimah,Bilal,491,34785-9965690-1,M
2684,Faizan,Urooj,492,34786-9965691-1,M
2685,Lutf,Jamal,493,34787-9965692-1,M
2686,El-Amin,Intizar,494,34788-9965693-1,M
2687,Fahd,Burhan,495,34789-9965694-1,M
2688,Ra’id,Qadi,496,34790-9965695-1,M
2689,Faheem,Qasid,497,34791-9965696-1,M
2690,Ghanem,Zufar,498,34792-9965697-1,M
2691,Yasir,Maaz,499,34793-9965698-1,M
2692,Intizar,Inayat,500,34794-9965699-1,M
2693,Cheekoo,Mahdi,501,34795-9965700-1,M
2694,Baqir,Nafis,502,34796-9965701-1,M
2695,Yusr,Sabah,503,34797-9965702-1,M
2696,Pervaiz,Zohair,504,34798-9965703-1,M
2697,Ihtiram,Ghauth,505,34799-9965704-1,M
2698,Wajahat,Majd,506,34800-9965705-1,M
2699,Mahbeer,Qadeer,507,34801-9965706-1,M
2700,Labeeb,Deen,508,34802-9965707-1,M
2701,Osama,Zaim,509,34803-9965708-1,M
2702,Iqbal,Farafisa,510,34804-9965709-1,M
2703,Zaki,Jahdari,511,34805-9965710-1,M
2704,Qais,Imran,512,34806-9965711-1,M
2705,Issar,Rafay,513,34807-9965712-1,M
2706,Raheesh,Zeeshan,514,34808-9965713-1,M
2707,Tabassum,Taha,515,34809-9965714-1,M
2708,Safiy-Allah,Qasim,516,34810-9965715-1,M
2709,Imran,Wasim,517,34811-9965716-1,M
2710,Faraj,Aaban,518,34812-9965717-1,M
2711,Nafis,Sa’ir,519,34813-9965718-1,M
2712,Rahil,Watheq,520,34814-9965719-1,M
2713,Babar,Imaad,521,34815-9965720-1,M
2714,Qamar,Wasif,522,34816-9965721-1,M
2715,Liyaqat,Fahd,523,34817-9965722-1,M
2716,Dean,Izzat,524,34818-9965723-1,M
2717,Rafi,Jubair,525,34819-9965724-1,M
2718,Jahangir,Waiz,526,34820-9965725-1,M
2719,Fakeeh,Nabil,527,34821-9965726-1,M
2720,Wazir,Careem,528,34822-9965727-1,M
2721,Sa’dan,Aalee,529,34823-9965728-1,M
2722,Sadiq,Kawthar,530,34824-9965729-1,M
2723,Nafasat,Raihan,531,34825-9965730-1,M
2724,Abdul Azeez,Zayd,532,34826-9965731-1,M
2725,Hadee,Tahir,533,34827-9965732-1,M
2726,Lajlaj,Kafeel,534,34828-9965733-1,M
2727,Keyaan,Umran,535,34829-9965734-1,M
2728,Insaf,Qudamah,536,34830-9965735-1,M
2729,Haji,Ihsan,537,34831-9965736-1,M
2730,Zain,Sabahat,538,34832-9965737-1,M
2731,Sadeed,Usman,539,34833-9965738-1,M
2732,Rafiq,Jalees,540,34834-9965739-1,M
2733,Zafir,Obaid,541,34835-9965740-1,M
2734,Lahab,Insaf,542,34836-9965741-1,M
2735,Uqbah,Wafa,543,34837-9965742-1,M
2736,Aamirah,Faiz,544,34838-9965743-1,M
2737,Inaam,Uthman,545,34839-9965744-1,M
2738,Saadat,Saadat,546,34840-9965745-1,M
2739,Nabigh,Dawoud,547,34841-9965746-1,M
2740,Cal,Qutaybah,548,34842-9965747-1,M
2741,Itimad,Aamir,1,34843-9965748-1,M
2742,Safiy-Allah,Dizhwar,2,34844-9965749-1,M
2743,Waqas,Nadim,3,34845-9965750-1,M
2744,Fakhr,Raahil,4,34846-9965751-1,M
2745,Kalbi,Yar,5,34847-9965752-1,M
2746,Wafa,Jiyad,6,34848-9965753-1,M
2747,Jalil,Aasim,7,34849-9965754-1,M
2748,Basir,Rahmat,8,34850-9965755-1,M
2749,Ghawth,Jamil,9,34851-9965756-1,M
2750,Wahid,Rabiah,10,34852-9965757-1,M
2751,Aaqil,Qais,11,34853-9965758-1,M
2752,Tahir,Gulzar,12,34854-9965759-1,M
2753,Chishti,Uhban,13,34855-9965760-1,M
2754,Fakhri,Damurah,14,34856-9965761-1,M
2755,Naim,Yaqub,15,34857-9965762-1,M
2756,Wahb,Zuhoor,16,34858-9965763-1,M
2757,Jiyad,Issar,17,34859-9965764-1,M
2758,Majdi,Faakhir,18,34860-9965765-1,M
2759,Ghutayf,Safeenah,19,34861-9965766-1,M
2760,Utbah,Nabhan,20,34862-9965767-1,M
2761,Laqeet,Haaziq,21,34863-9965768-1,M
2762,Jamil,Iskandar,22,34864-9965769-1,M
2763,Abdul Azim,Kamran,23,34865-9965770-1,M
2764,Qanit,Farasat,24,34866-9965771-1,M
2765,Daniel,Diyari,25,34867-9965772-1,M
2766,Watheq,Waseem,26,34868-9965773-1,M
2767,Jeelan,Ishaq,27,34869-9965774-1,M
2768,Rafiq,Layth,28,34870-9965775-1,M
2769,Kazi,Bazam,29,34871-9965776-1,M
2770,Wafi,Hafiz,30,34872-9965777-1,M
2771,Zeeshan,Ghazalan,31,34873-9965778-1,M
2772,Aalim,Zaigham,32,34874-9965779-1,M
2773,Cheekoo,Jaraah,33,34875-9965780-1,M
2774,Sabah,Dawlah,34,34876-9965781-1,M
2775,Omran,Qamar,35,34877-9965782-1,M
2776,Raees,Daniel,36,34878-9965783-1,M
2777,Abdul Aalee,Labib,37,34879-9965784-1,M
2778,Ihtsham,Rafan,38,34880-9965785-1,M
2779,Umayyah,Jahangir,39,34881-9965786-1,M
2780,Gulfam,Lahab,40,34882-9965787-1,M
2781,Walid,Saeed,41,34883-9965788-1,M
2782,Wasay,Aamil,42,34884-9965789-1,M
2783,Kaashif,Wahhaj,43,34885-9965790-1,M
2784,Qaim,Quadir,44,34886-9965791-1,M
2785,Jahanzeb,Liban,45,34887-9965792-1,M
2786,Dhul Fiqar,Jahdami,46,34888-9965793-1,M
2787,Ghalib,Aalim,47,34889-9965794-1,M
2788,Sa’ood,Aashif,48,34890-9965795-1,M
2789,Umarah,Makki,49,34891-9965796-1,M
2790,Kamran,Usamah,50,34892-9965797-1,M
2791,Yushua,Sabir,51,34893-9965798-1,M
2792,Urwah,Ghunayn,52,34894-9965799-1,M
2793,Naib,Bashaar,53,34895-9965800-1,M
2794,Fadil,Saafir,54,34896-9965801-1,M
2795,Yaqub,Yushua,55,34897-9965802-1,M
2796,Wajid,Rafiq,56,34898-9965803-1,M
2797,Malik,Kazim,57,34899-9965804-1,M
2798,Abdul Ali,Ghannam,58,34900-9965805-1,M
2799,Luqman,Wajeeh,59,34901-9965806-1,M
2800,Changez,Nabih,60,34902-9965807-1,M
2801,Zebadiyah,Yaqoot,61,34903-9965808-1,M
2802,Falah,Owais,62,34904-9965809-1,M
2803,Jahdari,Juhaym,63,34905-9965810-1,M
2804,Rahmat,Darim,64,34906-9965811-1,M
2805,Fahd,Abbad,65,34907-9965812-1,M
2806,Ubayd,Iyaas,66,34908-9965813-1,M
2807,Qamar,Madani,67,34909-9965814-1,M
2808,Burayd,Sabur,68,34910-9965815-1,M
2809,Ziyad,Faaz,69,34911-9965816-1,M
2810,Basem,Ilan,70,34912-9965817-1,M
2811,Haleem,Qays,71,34913-9965818-1,M
2812,Zafar,Rabar,72,34914-9965819-1,M
2813,Umar,Hadee,73,34915-9965820-1,M
2814,Sadeem,Aaqil,74,34916-9965821-1,M
2815,Javier,Daamin,75,34917-9965822-1,M
2816,Faaz,Ghazi,76,34918-9965823-1,M
2817,Maher,Walid,77,34919-9965824-1,M
2818,Yaqeen,Yahya,78,34920-9965825-1,M
2819,Yusr,Ihtsham,79,34921-9965826-1,M
2820,Waqar,Nadhir,80,34922-9965827-1,M
2821,Zamil,Cal,81,34923-9965828-1,M
2822,Ishaq,Zarar,82,34924-9965829-1,M
2823,Kajji,Gulab,83,34925-9965830-1,M
2824,Darim,Basharat,84,34926-9965831-1,M
2825,Kaamil,Uqbah,85,34927-9965832-1,M
2826,Islam,Behzad,86,34928-9965833-1,M
2827,Ma’n,Qatadah,87,34929-9965834-1,M
2828,Labib,Ithaar,88,34930-9965835-1,M
2829,Ehan,Walliyullah,89,34931-9965836-1,M
2830,Mahbub,Jibran,90,34932-9965837-1,M
2831,Ra’id,Utbah,91,34933-9965838-1,M
2832,Jarood,Jummal,92,34934-9965839-1,M
2833,Fahyim,Dilawar,93,34935-9965840-1,M
2834,Nadr,Nafasat,94,34936-9965841-1,M
2835,Jalees,Istakhri,95,34937-9965842-1,M
2836,Ithaar,Gamal,96,34938-9965843-1,M
2837,Ishrat,Haleef,97,34939-9965844-1,M
2838,Usman,Basil,98,34940-9965845-1,M
2839,Aatif,Ishrat,99,34941-9965846-1,M
2840,Jibril,Latif,100,34942-9965847-1,M
2841,Saaqib,Bilal,101,34943-9965848-1,M
2842,Dakhil,Urooj,102,34944-9965849-1,M
2843,Barr,Jamal,103,34945-9965850-1,M
2844,Nabigh,Intizar,104,34946-9965851-1,M
2845,Jabir,Burhan,105,34947-9965852-1,M
2846,Hallaj,Qadi,106,34948-9965853-1,M
2847,Farafisa,Qasid,107,34949-9965854-1,M
2848,Sabur,Zufar,108,34950-9965855-1,M
2849,Kashif,Maaz,109,34951-9965856-1,M
2850,Wail,Inayat,110,34952-9965857-1,M
2851,Uqbah,Mahdi,111,34953-9965858-1,M
2852,Wisam,Nafis,112,34954-9965859-1,M
2853,Dawid,Sabah,113,34955-9965860-1,M
2854,Ghayoor,Zohair,114,34956-9965861-1,M
2855,Bashaar,Ghauth,115,34957-9965862-1,M
2856,Wakalat,Majd,116,34958-9965863-1,M
2857,Owais,Qadeer,117,34959-9965864-1,M
2858,Sabeeh,Deen,118,34960-9965865-1,M
2859,Deen,Zaim,119,34961-9965866-1,M
2860,Usamah,Farafisa,120,34962-9965867-1,M
2861,Rahim,Jahdari,121,34963-9965868-1,M
2862,Fadl,Imran,122,34964-9965869-1,M
2863,Maheen,Rafay,123,34965-9965870-1,M
2864,Jamal,Zeeshan,124,34966-9965871-1,M
2865,Hakim,Taha,125,34967-9965872-1,M
2866,Wasim,Qasim,126,34968-9965873-1,M
2867,Juayl,Wasim,127,34969-9965874-1,M
2868,Junaid,Aaban,128,34970-9965875-1,M
2869,Kaysan,Sa’ir,129,34971-9965876-1,M
2870,Lutfi,Watheq,130,34972-9965877-1,M
2871,Sadiq,Imaad,131,34973-9965878-1,M
2872,Qatadah,Wasif,132,34974-9965879-1,M
2873,Damurah,Fahd,133,34975-9965880-1,M
2874,Cal,Izzat,134,34976-9965881-1,M
2875,Inayat,Jubair,135,34977-9965882-1,M
2876,Behzad,Waiz,136,34978-9965883-1,M
2877,Duha,Nabil,137,34979-9965884-1,M
2878,Faakhir,Careem,138,34980-9965885-1,M
2879,Ishtiyaq,Aalee,139,34981-9965886-1,M
2880,Faqeeh,Kawthar,140,34982-9965887-1,M
2881,Ghazanfar,Raihan,141,34983-9965888-1,M
2882,Ulfat,Zayd,142,34984-9965889-1,M
2883,Rafay,Tahir,143,34985-9965890-1,M
2884,Zaigham,Kafeel,144,34986-9965891-1,M
2885,Aarif,Umran,145,34987-9965892-1,M
2886,Daghfal,Qudamah,146,34988-9965893-1,M
2887,Taban,Ihsan,147,34989-9965894-1,M
2888,Fajaruddin,Sabahat,148,34990-9965895-1,M
2889,Lut,Usman,149,34991-9965896-1,M
2890,Usayd,Jalees,150,34992-9965897-1,M
2891,Juthamah,Obaid,151,34993-9965898-1,M
2892,Abdul Afuw,Insaf,152,34994-9965899-1,M
2893,Cale,Wafa,153,34995-9965900-1,M
2894,Fadi,Faiz,154,34996-9965901-1,M
2895,Yaseen,Uthman,155,34997-9965902-1,M
2896,Bassam,Saadat,156,34998-9965903-1,M
2897,Raheesh,Dawoud,157,34999-9965904-1,M
2898,Sa’im,Qutaybah,158,35000-9965905-1,M
2899,Nabhan,Mahmud,159,35001-9965906-1,M
2900,Basharat,Zaeem,160,35002-9965907-1,M
2901,Rafan,Lutf,161,35003-9965908-1,M
2902,Zakar,Raheel,162,35004-9965909-1,M
2903,Abdul Adl,Wail,163,35005-9965910-1,M
2904,Madani,Parvez,164,35006-9965911-1,M
2905,Dilawar,Ghufran,165,35007-9965912-1,M
2906,Aban,Zakariya,166,35008-9965913-1,M
2907,Zaki,Qani,167,35009-9965914-1,M
2908,Baasim,Kashif,168,35010-9965915-1,M
2909,Jummal,Zakariyya,169,35011-9965916-1,M
2910,Zulfiqar,Sadit,170,35012-9965917-1,M
2911,Abbas,Nadeem,171,35013-9965918-1,M
2912,Ghanem,Saffar,172,35014-9965919-1,M
2913,Ikrimah,Dildar,173,35015-9965920-1,M
2914,Ilifat,Yusr,174,35016-9965921-1,M
2915,Sa’irah,Zubair,175,35017-9965922-1,M
2916,Taheem,Baahir,176,35018-9965923-1,M
2917,Rabit,Abdul Afuw,177,35019-9965924-1,M
2918,Abbad,Sabeeh,178,35020-9965925-1,M
2919,Daamin,Basir,179,35021-9965926-1,M
2920,Ihtiram,Sadiq,180,35022-9965927-1,M
2921,Ubadah,Urwah,181,35023-9965928-1,M
2922,Taj,Kamil,182,35024-9965929-1,M
2923,Gulab,Waleed,183,35025-9965930-1,M
2924,Basil,Intaj,184,35026-9965931-1,M
2925,Jawhar,Wali,185,35027-9965932-1,M
2926,Ismah,Fadl,186,35028-9965933-1,M
2927,Jahiz,Raghib,187,35029-9965934-1,M
2928,Kafeel,Labeeb,188,35030-9965935-1,M
2929,Jareer,Laith,189,35031-9965936-1,M
2930,Zakariyya,Falah,190,35032-9965937-1,M
2931,Keyaan,Wazir,191,35033-9965938-1,M
2932,Issar,Zayan,192,35034-9965939-1,M
2933,Qutuz,Cheherazad,193,35035-9965940-1,M
2934,Malih,Zaman,194,35036-9965941-1,M
2935,Hajjaj,Kawkab,195,35037-9965942-1,M
2936,Nadhir,Aamir,196,35038-9965943-1,M
2937,Yar,Dizhwar,197,35039-9965944-1,M
2938,Zakariya,Nadim,198,35040-9965945-1,M
2939,Jubair,Raahil,199,35041-9965946-1,M
2940,Ma’mun,Yar,200,35042-9965947-1,M
2941,Wajeeh,Jiyad,201,35043-9965948-1,M
2942,Majd,Aasim,202,35044-9965949-1,M
2943,Mahfuz,Rahmat,203,35045-9965950-1,M
2944,Dayyan,Jamil,204,35046-9965951-1,M
2945,Intaj,Rabiah,205,35047-9965952-1,M
2946,Saadat,Qais,206,35048-9965953-1,M
2947,Sadeed,Gulzar,207,35049-9965954-1,M
2948,Dinar,Uhban,208,35050-9965955-1,M
2949,Mahdi,Damurah,209,35051-9965956-1,M
2950,Raghib,Yaqub,210,35052-9965957-1,M
2951,Tajammal,Zuhoor,211,35053-9965958-1,M
2952,Yusuf,Issar,212,35054-9965959-1,M
2953,Wajih,Faakhir,213,35055-9965960-1,M
2954,Kaleem,Safeenah,214,35056-9965961-1,M
2955,Saafir,Nabhan,215,35057-9965962-1,M
2956,Barkat,Haaziq,216,35058-9965963-1,M
2957,Istakhri,Iskandar,217,35059-9965964-1,M
2958,Ghadir,Kamran,218,35060-9965965-1,M
2959,Faheem,Farasat,219,35061-9965966-1,M
2960,Bilal,Diyari,220,35062-9965967-1,M
2961,Faraj,Waseem,221,35063-9965968-1,M
2962,Wahhaj,Ishaq,222,35064-9965969-1,M
2963,Zulaym,Layth,223,35065-9965970-1,M
2964,Aalam,Bazam,224,35066-9965971-1,M
2965,Wildan,Hafiz,225,35067-9965972-1,M
2966,Saeed,Ghazalan,226,35068-9965973-1,M
2967,Qusay,Zaigham,227,35069-9965974-1,M
2968,Qutaybah,Jaraah,228,35070-9965975-1,M
2969,Umair,Dawlah,229,35071-9965976-1,M
2970,Zaim,Qamar,230,35072-9965977-1,M
2971,Ghufran,Daniel,231,35073-9965978-1,M
2972,Raahil,Labib,232,35074-9965979-1,M
2973,Ihab,Rafan,233,35075-9965980-1,M
2974,Zuehb,Jahangir,234,35076-9965981-1,M
2975,Urooj,Lahab,235,35077-9965982-1,M
2976,Cassem,Saeed,236,35078-9965983-1,M
2977,Farasat,Aamil,237,35079-9965984-1,M
2978,Ghannam,Wahhaj,238,35080-9965985-1,M
2979,Saffar,Quadir,239,35081-9965986-1,M
2980,Rabee,Liban,240,35082-9965987-1,M
2981,Yawar,Jahdami,241,35083-9965988-1,M
2982,Kamal,Aalim,242,35084-9965989-1,M
2983,Taimur,Aashif,243,35085-9965990-1,M
2984,Lahab,Makki,244,35086-9965991-1,M
2985,Dawar,Usamah,245,35087-9965992-1,M
2986,Aahil,Sabir,246,35088-9965993-1,M
2987,Faiz,Ghunayn,247,35089-9965994-1,M
2988,Nafasat,Bashaar,248,35090-9965995-1,M
2989,Nadim,Saafir,249,35091-9965996-1,M
2990,Aaqib,Yushua,250,35092-9965997-1,M
2991,Zain,Rafiq,251,35093-9965998-1,M
2992,Baqir,Kazim,252,35094-9965999-1,M
2993,Gamal,Ghannam,253,35095-9966000-1,M
2994,Jumanah,Wajeeh,254,35096-9966001-1,M
2995,Mahmud,Nabih,255,35097-9966002-1,M
2996,Qadeer,Yaqoot,256,35098-9966003-1,M
2997,Zarrar,Owais,257,35099-9966004-1,M
2998,Izzat,Juhaym,258,35100-9966005-1,M
2999,Sa’ir,Darim,259,35101-9966006-1,M
3000,Faizan,Abbad,260,35102-9966007-1,M
3001,Jalal,Iyaas,261,35103-9966008-1,M
3002,Coman,Madani,262,35104-9966009-1,M
3003,Saad,Sabur,263,35105-9966010-1,M
3004,Caleb,Faaz,264,35106-9966011-1,M
3005,Haleef,Ilan,265,35107-9966012-1,M
3006,Naeem,Qays,266,35108-9966013-1,M
3007,Hafs,Rabar,267,35109-9966014-1,M
3008,Eitzaz,Hadee,268,35110-9966015-1,M
3009,Diyari,Aaqil,269,35111-9966016-1,M
3010,Juwain,Daamin,270,35112-9966017-1,M
3011,Ghazi,Ghazi,271,35113-9966018-1,M
3012,Jahangir,Walid,272,35114-9966019-1,M
3013,Jad,Yahya,273,35115-9966020-1,M
3014,Intizar,Ihtsham,274,35116-9966021-1,M
3015,Mahaz,Nadhir,275,35117-9966022-1,M
3016,Qays,Cal,276,35118-9966023-1,M
3017,Waheed,Zarar,277,35119-9966024-1,M
3018,Ghazawan,Gulab,278,35120-9966025-1,M
3019,Faizaan,Basharat,279,35121-9966026-1,M
3020,Rajaa,Uqbah,280,35122-9966027-1,M
3021,Kasam,Behzad,281,35123-9966028-1,M
3022,Tahseen,Qatadah,282,35124-9966029-1,M
3023,Uhban,Ithaar,283,35125-9966030-1,M
3024,Izaan,Walliyullah,284,35126-9966031-1,M
3025,Jabr,Jibran,285,35127-9966032-1,M
3026,Qadim,Utbah,286,35128-9966033-1,M
3027,Ghazalan,Jummal,287,35129-9966034-1,M
3028,Gulshan,Dilawar,288,35130-9966035-1,M
3029,Ghusun,Nafasat,289,35131-9966036-1,M
3030,Aamir,Istakhri,290,35132-9966037-1,M
3031,Naadir,Gamal,291,35133-9966038-1,M
3032,Jibran,Haleef,292,35134-9966039-1,M
3033,Waqaar,Basil,293,35135-9966040-1,M
3034,Codei,Ishrat,294,35136-9966041-1,M
3035,Iskandar,Latif,295,35137-9966042-1,M
3036,Jasim,Bilal,296,35138-9966043-1,M
3037,Zulfaqar,Urooj,297,35139-9966044-1,M
3038,Radi,Jamal,298,35140-9966045-1,M
3039,Faiq,Intizar,299,35141-9966046-1,M
3040,Kasim,Burhan,300,35142-9966047-1,M
3041,Bashar,Qadi,301,35143-9966048-1,M
3042,Aariz,Qasid,302,35144-9966049-1,M
3043,Insaf,Zufar,303,35145-9966050-1,M
3044,Umran,Maaz,304,35146-9966051-1,M
3045,Zayan,Inayat,305,35147-9966052-1,M
3046,Liban,Mahdi,306,35148-9966053-1,M
3047,Jawad,Nafis,307,35149-9966054-1,M
3048,Jariyah,Sabah,308,35150-9966055-1,M
3049,Rabah,Zohair,309,35151-9966056-1,M
3050,Dhiya,Ghauth,310,35152-9966057-1,M
3051,Liyaqat,Majd,311,35153-9966058-1,M
3052,Dawlah,Qadeer,312,35154-9966059-1,M
3053,Aashif,Deen,313,35155-9966060-1,M
3054,Laiq,Zaim,314,35156-9966061-1,M
3055,Mahbeer,Farafisa,315,35157-9966062-1,M
3056,Yasir,Jahdari,316,35158-9966063-1,M
3057,Qasif,Imran,317,35159-9966064-1,M
3058,Cheherazad,Rafay,318,35160-9966065-1,M
3059,Qurban,Zeeshan,319,35161-9966066-1,M
3060,Makhdoom,Taha,320,35162-9966067-1,M
3061,Qani,Qasim,321,35163-9966068-1,M
3062,Yathrib,Wasim,322,35164-9966069-1,M
3063,Irfan,Aaban,323,35165-9966070-1,M
3064,Baber,Sa’ir,324,35166-9966071-1,M
3065,Lajlaj,Watheq,325,35167-9966072-1,M
3066,Ilan,Imaad,326,35168-9966073-1,M
3067,Mamduh,Wasif,327,35169-9966074-1,M
3068,Rahil,Fahd,328,35170-9966075-1,M
3069,Jul,Izzat,329,35171-9966076-1,M
3070,Sa’id,Jubair,330,35172-9966077-1,M
3071,Wahib,Waiz,331,35173-9966078-1,M
3072,Iqbal,Nabil,332,35174-9966079-1,M
3073,Zuhoor,Careem,333,35175-9966080-1,M
3074,Zayd,Aalee,334,35176-9966081-1,M
3075,Walliyullah,Kawthar,335,35177-9966082-1,M
3076,Umayr,Raihan,336,35178-9966083-1,M
3077,Jawdan,Zayd,337,35179-9966084-1,M
3078,Burhan,Tahir,338,35180-9966085-1,M
3079,Wajahat,Kafeel,339,35181-9966086-1,M
3080,Careem,Umran,340,35182-9966087-1,M
3081,Qaseem,Qudamah,341,35183-9966088-1,M
3082,Basel,Ihsan,342,35184-9966089-1,M
3083,Wakeel,Sabahat,343,35185-9966090-1,M
3084,Qasim,Usman,344,35186-9966091-1,M
3085,Ijli,Jalees,345,35187-9966092-1,M
3086,Kamil,Obaid,346,35188-9966093-1,M
3087,Sa’dan,Insaf,347,35189-9966094-1,M
3088,Iqrit,Wafa,348,35190-9966095-1,M
3089,Mahja,Faiz,349,35191-9966096-1,M
3090,Imaad,Uthman,350,35192-9966097-1,M
3091,Hamd,Saadat,351,35193-9966098-1,M
3092,Dean,Dawoud,352,35194-9966099-1,M
3093,Wadi,Qutaybah,353,35195-9966100-1,M
3094,Danish,Mahmud,354,35196-9966101-1,M
3095,Kaiser,Zaeem,355,35197-9966102-1,M
3096,Waiz,Lutf,356,35198-9966103-1,M
3097,Ghiyath,Raheel,357,35199-9966104-1,M
3098,Isma’il,Wail,358,35200-9966105-1,M
3099,Maaz,Parvez,359,35201-9966106-1,M
3100,Tahawwur,Ghufran,360,35202-9966107-1,M
3101,Khadim,Zakariya,361,35203-9966108-1,M
3102,Imtiaz,Qani,362,35204-9966109-1,M
3103,Kawthar,Kashif,363,35205-9966110-1,M
3104,Raheel,Zakariyya,364,35206-9966111-1,M
3105,Esmail,Sadit,365,35207-9966112-1,M
3106,Dildar,Nadeem,366,35208-9966113-1,M
3107,Ghauth,Saffar,367,35209-9966114-1,M
3108,Zubair,Dildar,368,35210-9966115-1,M
3109,Nabeel,Yusr,369,35211-9966116-1,M
3110,Saburah,Zubair,370,35212-9966117-1,M
3111,Juhaym,Baahir,371,35213-9966118-1,M
3112,Hafid,Abdul Afuw,372,35214-9966119-1,M
3113,Aasim,Sabeeh,373,35215-9966120-1,M
3114,Wasif,Basir,374,35216-9966121-1,M
3115,Tabish,Sadiq,375,35217-9966122-1,M
3116,Batal,Urwah,376,35218-9966123-1,M
3117,Yaqoot,Kamil,377,35219-9966124-1,M
3118,Tabassum,Waleed,378,35220-9966125-1,M
3119,Abdul Alim,Intaj,379,35221-9966126-1,M
3120,Intikhab,Wali,380,35222-9966127-1,M
3121,Halwani,Fadl,381,35223-9966128-1,M
3122,Rafee,Raghib,382,35224-9966129-1,M
3123,Habis,Labeeb,383,35225-9966130-1,M
3124,Hamdan,Laith,384,35226-9966131-1,M
3125,Osama,Falah,385,35227-9966132-1,M
3126,Barraq,Wazir,386,35228-9966133-1,M
3127,Aashir,Zayan,387,35229-9966134-1,M
3128,Kawkab,Cheherazad,388,35230-9966135-1,M
3129,Hajib,Zaman,389,35231-9966136-1,M
3130,Iqtidar,Kawkab,390,35232-9966137-1,M
3131,Iqraam,Aamir,391,35233-9966138-1,M
3132,Jaraah,Dizhwar,392,35234-9966139-1,M
3133,Quadir,Nadim,393,35235-9966140-1,M
3134,Sa’d,Raahil,394,35236-9966141-1,M
3135,Juma’,Yar,395,35237-9966142-1,M
3136,Haikal,Jiyad,396,35238-9966143-1,M
3137,Diya,Aasim,397,35239-9966144-1,M
3138,Raashid,Rahmat,398,35240-9966145-1,M
3139,Abdul Aziz,Jamil,399,35241-9966146-1,M
3140,Kazim,Rabiah,400,35242-9966147-1,M
3141,Aamirah,Qais,401,35243-9966148-1,M
3142,Inaam,Gulzar,402,35244-9966149-1,M
3143,Dawoud,Uhban,403,35245-9966150-1,M
3144,Uwayam,Damurah,404,35246-9966151-1,M
3145,Faisal,Yaqub,405,35247-9966152-1,M
3146,Raihan,Zuhoor,406,35248-9966153-1,M
3147,Zaroon,Issar,407,35249-9966154-1,M
3148,Rabar,Faakhir,408,35250-9966155-1,M
3149,Makki,Safeenah,409,35251-9966156-1,M
3150,Faeq,Nabhan,410,35252-9966157-1,M
3151,Jari,Haaziq,411,35253-9966158-1,M
3152,Ghasaan,Iskandar,412,35254-9966159-1,M
3153,Dameer,Kamran,413,35255-9966160-1,M
3154,Abdul Baasit,Farasat,414,35256-9966161-1,M
3155,Basim,Diyari,415,35257-9966162-1,M
3156,Zohair,Waseem,416,35258-9966163-1,M
3157,Dabbah,Ishaq,417,35259-9966164-1,M
3158,Jazib,Layth,418,35260-9966165-1,M
3159,Yaman,Bazam,419,35261-9966166-1,M
3160,Zafir,Hafiz,420,35262-9966167-1,M
3161,Yazid,Ghazalan,421,35263-9966168-1,M
3162,Uzair,Zaigham,422,35264-9966169-1,M
3163,Eshan,Jaraah,423,35265-9966170-1,M
3164,Zakir,Dawlah,424,35266-9966171-1,M
